Date,M1-1:00,M1-2:00,M1-3:00,M1-4:00,M1-5:00,M1-6:00,M1-7:00,M1-8:00,M1-9:00,M1-10:00,M1-11:00,M1-12:00,M1-13:00,M1-14:00,M1-15:00,M1-16:00,M1-17:00,M1-18:00,M1-19:00,M1-20:00,M1-21:00,M1-22:00,M1-23:00,M1-24:00,M2-1:00,M2-2:00,M2-3:00,M2-4:00,M2-5:00,M2-6:00,M2-7:00,M2-8:00,M2-9:00,M2-10:00,M2-11:00,M2-12:00,M2-13:00,M2-14:00,M2-15:00,M2-16:00,M2-17:00,M2-18:00,M2-19:00,M2-20:00,M2-21:00,M2-22:00,M2-23:00,M2-24:00
15/02/2012,2.733674134,2.225876792,3.026034633,2.201110371,2.944819105,2.313329916,2.965433295,2.290115736,2.351357999,2.343822308,2.869542542,3.178487715,2.147113328,2.817752791,2.710609006,2.787195123,2.785620715,1.757734167,2.087382272,1.454387697,2.241261288,2.015472895,2.060235079,2.310112684,18.43125765,18.78048495,19.32514416,19.93362622,15.23208317,13.44648557,12.1763372,11.6443626,12.75420428,14.44340054,10.32270862,16.66217771,10.29036985,16.38542666,10.74613608,11.08231884,15.28434559,13.60429321,10.69232005,7.934045313,11.79805449,13.69578408,9.715326322,16.77351556
16/02/2012,2.38677438,1.896813097,2.425881693,2.01635077,2.696084903,2.500717578,1.954331863,3.014879538,1.861264914,2.641953209,2.935783565,2.587941512,2.82640362,2.460796973,2.957004521,2.311370575,1.870972394,2.02017419,1.403912949,1.321662918,1.931118452,1.481632891,1.617662934,1.587442397,11.52384681,13.42626579,16.94340291,17.2351001,9.674029157,11.20369505,11.74846169,13.09849447,13.61186587,11.3690027,15.44218741,11.25024895,10.96951662,16.45905094,9.486291692,11.518492,8.06195314,8.421569258,10.90407506,11.53549066,9.092585871,12.77835767,12.92886808,12.01880344
17/02/2012,3.457400294,3.382624364,4.216671417,2.406516544,3.180312443,2.80959677,3.921637424,3.393745259,3.360771257,3.256036251,3.006128646,2.036519949,3.285313684,2.550382675,2.714591277,1.587255251,1.754628519,1.430503642,1.393680305,1.80022519,1.966601012,1.387648305,2.373014068,2.316246205,23.1156814,26.99879128,27.88506755,24.67871629,20.85988132,21.7256981,14.27362269,12.53541982,20.34355007,20.41857807,12.0502032,14.28312079,13.25070743,10.06771145,12.54337018,13.12168428,8.365290411,13.19927492,7.732774044,9.378200298,9.364093826,12.84043682,13.25757884,14.25874612
18/02/2012,3.534795307,2.696432156,3.965204042,3.07330677,3.237558017,3.866751066,3.517930042,3.04232652,2.582384881,3.153899159,2.889560871,3.256229876,3.330016234,2.011513362,2.783576388,1.951942325,1.923691781,1.378225374,1.325266677,1.775067011,2.135354819,1.863527501,2.34544806,2.286358071,20.36657362,27.12732206,27.10468277,18.75143482,25.4069311,23.2384289,17.45433307,13.18822869,17.31343983,15.84007291,14.79135261,12.77132391,13.78974784,13.82674486,12.57238093,13.9177536,14.14281357,8.678327726,10.21481561,10.73633964,12.6378967,11.18621541,9.460231919,12.51258809
19/02/2012,3.823962412,3.993230365,3.848936374,3.436320444,3.441854844,2.847391222,3.778174902,3.462183845,2.988318014,2.152171016,2.389628701,2.709340294,3.273622284,2.536439473,2.367262215,1.786858428,1.94199209,2.177042787,1.422016358,1.310716325,2.188405628,1.704249346,1.452184772,1.911598204,18.98388317,18.44582687,20.00529824,19.62220592,14.22989618,14.71274264,14.63485292,12.64719277,15.82673507,13.72450232,17.58229273,13.29193254,14.45383813,9.43397894,14.27160293,8.811639749,9.27498563,11.37074102,13.7515326,7.739456912,8.667144586,14.03865908,15.50464612,10.89931646
20/02/2012,3.73968898,2.472044489,3.202299954,2.37752189,2.904322755,2.568515199,2.577418891,2.835529852,2.06950964,1.949779715,2.378067797,2.150107149,2.849472445,1.84984336,2.242658694,1.638213921,1.993119181,2.088182253,1.534656989,1.40472541,2.133986905,1.479719488,2.04785654,2.381758812,14.66127761,17.24922474,28.47861255,25.54991582,19.60011832,21.87654878,15.99120595,16.5019985,20.24310839,17.45744994,13.97144735,15.31503259,12.51284371,13.87895332,14.17604284,10.1289495,8.979048694,8.330950187,11.75808028,12.79142879,9.344745795,12.74710034,14.75601246,13.27352443
21/02/2012,3.60179148,2.606879843,3.441772989,2.661718132,2.701715095,3.867368486,2.785072308,3.718986754,2.53564281,3.130160861,3.391549417,2.560053873,3.277987823,2.571240119,1.913645176,2.182463814,1.523813314,2.008673575,1.451922029,2.151244138,2.123398524,2.23525957,2.174029008,2.551559289,13.77614683,18.37748555,27.0480457,23.65470608,23.30260604,15.72479044,12.26874272,15.27352906,11.72059626,10.98464681,12.91962673,12.3841924,12.74380767,11.51535441,15.94397448,8.433494172,13.45605207,9.137210405,11.62152283,12.07998648,11.76986585,8.807922615,13.76560183,12.79345279
22/02/2012,2.811668974,2.018213947,2.13071638,2.217211607,2.71932269,3.15044107,2.189977221,1.766611275,3.076616902,1.830992103,3.20790838,2.598502713,2.892502787,1.797800179,2.071234548,1.700710722,1.887070076,2.275692678,2.151998298,1.637286648,1.987883089,1.268661839,1.832788356,1.855891968,11.17132871,16.38425259,14.96394239,12.43601926,16.23155966,11.33679429,15.10397379,14.41883312,10.67232572,14.50167025,13.67550126,13.77517658,15.82536312,11.45250489,9.739480197,10.73798018,9.514979237,10.98618807,8.859247659,7.375239298,10.93328074,7.797815039,10.10575328,13.04681799
23/02/2012,1.857787267,1.823374525,1.940531866,3.240488726,2.979588746,2.472824773,1.896353231,2.819480989,2.292262499,2.452606423,2.030899802,2.338031962,2.720481778,2.873005,2.7540175,2.157123313,2.053129946,1.681724833,1.641397552,2.016060608,1.429160844,1.812368914,2.330779479,1.852916757,13.42052483,10.05244175,15.66265348,12.63241718,12.7168401,14.28433585,15.71892125,11.08632232,10.31879016,11.95580534,8.628717287,14.42419971,13.3078695,12.33931969,10.11371442,11.51436753,12.44382466,13.70675872,9.861955288,7.69118468,10.48825667,13.94044896,10.15702135,12.94704943
24/02/2012,2.697586079,3.519576579,3.669597474,2.908442591,3.756130707,3.208501836,2.371870255,2.908825128,1.979313141,3.117459426,3.019824321,2.978947037,2.491270992,1.755265963,1.959888764,2.223397367,1.399409872,1.431351804,1.537931253,1.630441356,1.955679395,1.365063155,2.142905414,1.537697952,14.84036687,19.1663529,15.46159805,17.08732457,19.17329377,17.21137487,22.0145168,17.8214277,16.4876586,16.81250413,16.96468262,14.45229047,10.58354391,11.99053441,15.49063179,10.15786104,8.854607881,9.102486119,8.215430783,12.77376829,11.57763155,13.4295813,9.796224133,18.67595995
25/02/2012,2.637059004,2.871625267,3.718588889,3.954417301,2.651034194,3.759882405,2.204751817,3.459256936,2.903911484,2.565323441,2.009919482,3.025792996,2.521159613,2.597430436,2.596542699,1.839866658,1.81461464,1.832337781,1.257675617,1.859460701,1.407559438,1.840654918,2.362653986,2.428318548,13.45461649,20.75055168,22.8864226,20.40753795,24.79369143,17.06603203,19.38269787,12.22683809,13.1274746,14.10614333,16.48486026,12.4769373,9.736463257,11.79310355,12.58708188,10.06101889,12.34899433,10.78036131,12.42069293,10.18141079,11.79202607,13.30406712,15.830421,17.59282105
26/02/2012,2.038797783,3.260074763,4.297953545,2.694575885,2.523673993,3.638696926,2.768636658,2.259480278,2.815632162,3.192749915,2.223330409,2.958652942,2.518299976,3.011994351,2.545269013,1.667057124,1.467709422,1.655421039,1.900252687,1.652671477,1.86164536,1.845780112,2.340550938,1.773307681,21.74832558,16.51391098,23.68875792,24.38532294,17.79299669,13.83790508,16.40031734,12.13473728,19.02762844,13.19320871,17.30954132,12.52664096,12.7701775,9.195784256,13.03975827,12.61998489,12.82696868,8.592762727,10.06776316,7.96895352,11.67581921,13.90275152,13.75490371,10.79453307
27/02/2012,3.580882513,4.160956679,2.356455708,3.058305052,2.542287553,2.426999511,2.55254634,2.913150394,2.376894551,2.641646336,2.242973391,2.141753236,2.219347698,1.739525278,2.232681012,2.092497026,1.956822629,2.032856755,1.637214861,1.334609481,1.659495484,1.347006411,1.674352442,1.535013713,19.75848139,20.37256405,19.28518132,17.34884973,18.21728426,20.88844281,18.22468501,20.65107354,15.7296688,18.96156085,13.43253732,10.13929017,12.61531328,13.28341403,10.72249963,9.15590378,8.129245348,11.57917697,9.934627906,8.286095689,8.433648423,13.77427987,12.50708883,17.55722473
28/02/2012,2.797386444,3.575330194,2.87341304,2.544480936,3.604800141,2.932673317,2.738934358,3.496669752,2.191772542,2.820612474,2.554079311,1.774490144,2.992840791,3.021254333,2.533612679,2.450491646,2.106994158,1.425454364,2.065143993,1.21606068,1.44300239,1.550800793,1.551488739,2.326492248,16.03627595,14.54295657,24.11169707,20.31147875,12.89085669,22.13856086,16.09554173,12.75717679,17.63733912,10.73726053,9.551797291,9.589450513,12.71969355,14.91636167,12.67246239,9.292664011,9.522344034,9.834542419,8.163871106,11.90908643,9.755706018,13.13839063,10.83337573,10.66239188
29/02/2012,2.098688034,2.875022071,2.726305679,3.212574014,2.195345818,2.476822391,3.000441433,1.755979399,2.195822297,1.793073778,2.591537124,1.944142772,1.984004051,2.256632627,2.393298841,2.164491416,1.783211138,1.522716305,2.035159646,1.590754491,1.429404551,2.052157056,2.205003264,2.132190004,15.79408693,16.15431757,18.69264351,16.38158707,13.99599207,12.48153565,10.10576661,8.376662503,12.37343402,10.66730598,10.6041063,13.30374955,9.404713041,14.67743233,12.82514289,12.07618914,8.789504906,8.620721198,8.451281753,10.82842572,12.83421007,11.92497608,11.08776475,9.837489079
1/03/2012,2.751017196,2.816469018,2.570740682,1.966818192,3.023908096,3.014118761,1.93646643,2.423585996,2.595124244,1.541462275,2.030135717,2.094115521,1.857149144,1.6273184,2.03582472,1.80871943,1.280820935,1.931020331,1.857721108,1.151279795,1.286914221,1.602426844,2.280432209,2.392633685,11.12183792,9.55545187,15.09139932,16.211149,13.33953692,12.54272588,9.684160262,13.39127716,9.900001123,9.320983104,8.0240775,8.990394102,9.818614998,13.25816408,11.85586642,13.88240412,8.706573124,10.15119571,8.853179627,7.102101887,8.240061567,10.19260898,10.40566038,12.35303008
2/03/2012,2.817952868,3.207813305,2.269101895,3.037308248,3.86512717,3.662978272,3.426197158,3.284887432,2.755501902,2.866999509,2.830449613,1.737849434,2.061579686,2.514030908,1.880110425,2.445436968,1.668246996,1.435692189,1.297113398,1.840958618,1.593031763,1.748235045,1.638107469,2.44405561,17.15512703,17.65275645,16.32086603,13.64606561,20.52500537,18.95215034,12.68277885,17.24220137,12.39705069,13.28900205,10.8572901,16.13824461,11.60325593,12.40018715,15.00886275,9.278140288,7.328789477,12.73867719,10.88699471,12.12454604,8.020184054,10.13124164,8.581860186,11.21879225
3/03/2012,2.181156628,3.447363744,2.781740893,3.63453353,3.848487065,3.52655379,3.443406025,2.454543283,2.538836657,2.190205214,1.775215138,2.197129138,2.735265777,1.940232229,1.691659491,1.634602819,1.318979041,1.639437403,1.508933911,1.878982258,1.895078093,1.271239004,1.34370289,2.522615763,15.10980716,14.90530936,26.02391474,16.64922561,16.23017022,12.22730158,14.09030045,17.78023002,13.71771399,18.27964972,10.739181,13.68492906,10.00183479,14.21173944,14.6116312,10.62991696,12.11966943,9.762483702,7.267729169,12.10065455,11.89960091,8.692494278,12.97857057,14.34760602
4/03/2012,3.191862602,2.613025641,3.483754331,2.640425602,2.774126735,3.619879004,1.996251144,2.130737726,2.695748874,1.650647114,1.728490254,2.659339671,1.98037264,2.142074778,1.938004139,2.270267065,1.472250401,1.677457536,1.096492771,1.765448744,1.50716614,1.888368575,1.708729241,1.896413482,13.10691181,18.25428139,24.0314623,15.17026441,19.58252173,15.07633167,12.96262591,14.75599869,11.03010432,18.14251197,12.25459783,15.55044804,9.538988914,11.75037149,9.508861364,13.36567488,9.412182755,11.30580111,8.827214461,8.795501267,10.66568042,13.18341924,13.96859952,15.82660947
5/03/2012,3.228087851,2.602953606,3.468136416,3.66337061,2.234600083,2.182529726,2.313717467,1.949010366,2.540248594,2.490745377,2.442360781,1.9022515,2.344214143,2.359269727,1.92799587,2.096295849,1.343613747,1.85525709,1.473001882,1.156846886,1.136089791,1.383808619,1.607244213,1.37709123,12.89554188,20.50593102,23.93272083,20.0493672,22.54799312,16.55830501,13.08482117,12.1498191,12.24368346,14.98780065,13.7053097,13.03568259,9.778489211,13.38305045,10.29003743,10.56913772,10.87697234,8.086530752,11.48582113,11.69405139,8.197392542,8.000064219,10.67133112,11.60046366
6/03/2012,1.894766284,2.305922166,3.006088544,3.086362516,2.049994943,2.61594002,3.209124549,3.305444742,2.220029486,2.871772705,2.901580382,2.961374985,2.379971231,2.425671141,1.941012996,2.162008887,1.598958641,1.712170135,1.263718662,1.254102292,1.382052515,1.466288659,1.543096976,1.284844543,16.67319936,18.01124083,13.88062004,17.48366807,15.07330835,17.26320157,10.6905919,11.13760674,14.19284161,10.08353602,12.61416924,14.92680314,14.18154704,13.88615134,10.16767926,8.937873518,8.927198308,6.941771242,8.634572312,7.72255296,11.664401,9.036046684,12.55282449,14.28810593
7/03/2012,1.598620171,2.577648252,2.238772895,2.268754213,2.650483509,1.856140257,1.963760027,2.07981568,2.701514512,1.726757375,2.394473585,1.669081379,1.611540921,2.412034292,2.766033716,1.544455041,1.857084887,1.929678624,1.091767996,1.486494656,1.328075527,1.240983766,1.303902729,2.193441156,9.41340202,12.47234609,12.95379895,11.1260396,12.77152697,10.58255178,12.66493416,10.82629296,12.91954916,13.15602168,9.900634203,13.58322867,10.70761045,7.792710089,8.83948916,10.36460752,12.3684182,7.838575929,10.42059315,10.45893733,10.25180759,7.743559805,12.06442734,9.653134449
8/03/2012,1.554988014,2.470410401,2.573765703,2.293873353,2.103052179,2.098576288,2.056415798,1.54456814,1.934690135,2.048364082,2.302986209,1.968083238,2.247150318,2.033773829,2.237972936,1.643578952,1.241152062,1.510806911,1.529373011,1.410860334,1.085773736,1.432934595,1.741786974,2.362371416,14.9122841,10.58085435,14.40827974,10.50050609,13.35204284,10.16682611,9.114522165,9.01528921,12.05456619,8.719856775,9.861984348,10.54909574,7.402149448,11.67942369,7.656442572,11.5785728,9.486366441,9.061989982,10.87028679,11.04634863,6.790999674,12.01201449,9.95117574,14.99643644
9/03/2012,2.821098226,2.88997987,3.697918901,2.580193401,2.294881336,3.444319514,3.069041987,2.767311844,1.679448255,2.157857732,1.912401159,1.936781352,2.788520401,2.705965948,2.111513344,2.06291175,1.603687955,1.274622145,1.803777808,1.660852247,1.638293408,1.114224725,1.986493103,1.397829821,16.76595173,23.09740083,17.77037212,17.2663197,15.27485502,12.73148736,16.42938265,17.88106793,11.54858684,16.15449067,11.29929307,15.11216928,10.09069476,13.39079761,8.269101689,13.21702718,8.789589993,6.473238685,7.706251379,9.36617109,9.751976427,11.56755135,14.00846697,12.23827799
10/03/2012,2.157592491,3.651462521,2.086849608,3.19249131,3.223209927,3.364344422,1.875044786,2.19635633,2.373127635,2.120349102,2.005491021,2.542688427,1.698903715,2.054813613,1.8100352,2.096368009,1.511312733,1.516590589,1.775793788,1.024013234,1.296662296,1.352827755,1.461100615,2.186897592,19.56358197,14.71030525,21.08437012,19.62342749,19.49739121,14.76107724,17.25503836,18.35171969,11.22569469,16.27316243,14.6528877,9.990018288,14.11976198,11.67645545,7.90791984,9.335201997,12.24708206,10.15793731,10.80787261,11.29135872,7.11752162,11.96015968,10.71451424,14.03050671
11/03/2012,2.205523782,2.175946637,3.506380513,3.524711657,2.480411339,3.017847841,2.94963964,1.902744727,1.941506951,2.133100748,2.228052766,2.630927534,1.638124875,1.744523803,1.701463439,2.306659548,1.887888056,1.17056445,1.05187855,1.211799364,1.429707214,1.13005859,1.53822226,2.249820684,19.56107389,15.44209842,21.51513941,19.0419319,14.99986963,12.6236531,10.44722604,12.59109218,11.97663777,11.6353025,14.71024388,12.47029753,9.105831288,10.71297721,11.06152358,12.37536756,8.92477929,7.621397436,11.49682998,9.027702806,11.59092777,11.84906545,10.01128164,9.936576423
12/03/2012,1.752738599,3.005447335,3.578549937,2.166421655,2.095477836,2.622376555,2.688267148,2.289045815,1.712164349,1.870770191,1.859017857,1.901024078,1.847068479,2.344607628,2.467093752,2.05636337,1.909860396,1.753486043,1.490160574,1.090492959,1.362184718,1.427972758,1.428979229,2.185276543,18.9057145,19.05162144,21.52145807,20.46165115,15.0614555,19.3821854,18.65094864,18.14780565,16.09634855,13.65376797,14.26646442,11.88177389,10.68865065,11.20309442,10.20219876,11.91448271,11.68609655,6.97980685,10.09423999,10.68281325,9.948589036,7.833558213,7.525749064,11.38836735
13/03/2012,2.165442826,3.111371957,3.580196472,2.699045326,3.103348285,1.852810532,2.508523042,3.002565585,1.925446202,1.647674976,2.524992534,2.470009572,2.176855158,2.6499762,1.789667033,2.008744011,1.543067608,1.33715774,1.574589853,1.129260821,1.336348638,1.786764642,1.704124114,1.818121228,16.91188497,21.93362532,16.66799194,19.20484959,13.8805831,17.53559664,16.91192742,12.40779242,8.659827356,10.54771991,10.97147379,8.432059709,8.601405157,10.08505829,13.40173858,7.749702213,9.8228823,6.707263613,8.278077594,7.29068167,6.252644695,10.64305499,11.67275035,11.03995306
14/03/2012,2.424982262,1.757451528,2.769609773,2.371480288,1.618297792,1.653882617,1.541044713,2.300983244,1.740347111,2.318147103,2.147353297,2.40695471,2.188349537,2.270784544,1.542679689,2.094478288,1.666539386,1.301395859,1.390150531,1.440756657,1.292006712,1.0999271,1.288627431,1.311788534,11.27047182,15.12175591,14.7925714,10.94381459,10.77742306,10.23119836,12.51918329,10.55885163,11.10627256,8.473494906,7.142895751,10.69761719,11.14308379,9.901087852,8.201064457,7.889915863,11.38136357,9.004144906,8.279982508,5.924018477,8.443813216,6.297180422,6.87538392,8.58331847
15/03/2012,2.487112779,2.350301737,1.631001434,2.62621427,2.534554848,2.197812534,2.402066145,2.365977543,2.131515141,1.403729914,1.592607841,1.508540433,1.792751925,2.14265021,2.025165536,1.693235668,1.870167739,1.327536398,1.68331356,1.563959525,1.743675182,1.793442092,1.44039929,2.052953688,10.8051023,9.686758946,8.37193763,11.05830331,13.05574287,13.01916051,9.112888005,11.64595322,7.614271866,9.936580643,6.169042168,9.390304171,10.7256412,8.81209188,11.88047407,8.775820883,10.48892639,9.367672194,10.52114122,9.968074628,9.210575836,9.598786596,9.520067086,16.32612029
16/03/2012,1.710353505,2.966979014,2.230953224,2.498331999,2.030140689,2.723125343,1.846987228,2.040014127,2.28004452,1.865250199,1.502252153,2.044830701,2.548155969,1.556496474,2.318591185,1.7542016,1.09933061,1.237419846,1.099119713,0.89747208,1.459311747,1.467723919,1.897484085,2.032206832,16.68840678,13.27326214,21.04834014,16.8159504,19.90454218,17.51013405,14.86776267,17.1069415,13.2409681,13.55807469,13.52138965,8.227726989,11.02098491,8.989491218,12.62729127,10.62911409,7.857392625,9.807113197,10.48194458,9.048852941,11.0913282,6.495836475,9.953710692,12.67713112
17/03/2012,2.181117798,1.999979343,3.254757963,3.095799074,2.399252279,3.022411368,2.388452561,2.44270512,1.97109455,2.523972853,2.219389603,2.152952066,1.78517499,2.060018503,1.991755633,2.178270147,1.808243886,0.896556635,1.445216633,1.166119224,1.407680151,1.745854565,1.546155943,2.13861275,12.65544793,11.92908512,13.75319375,13.61456911,12.28989113,15.47167648,16.49940716,11.27245006,15.82094688,9.665358525,14.11980399,10.17526833,10.08299237,9.176921324,10.16025834,7.782982627,8.289195256,7.410790437,7.184700264,9.105669699,9.571962822,11.33013018,7.258683906,8.604269994
